name	registration_no
SAF GEMS	PV82325
SAF GROUP OF COMPANIES	PV00214452
SAF THREE GROUP	PV00256196
SAFA GOLD HOUSE	PV82032
SAFA IMPEX	PV111735
SAFA SEA FOOD EXPORT	PV108235
SAFA TRADING	PV18959
SAFAH EDUCATIONAL CLUB	PV00248278
SAFAIA EXPORTS	PV00233802
SAFAR LANKA INTERNATIONAL TRADING	PV100094
SAFARI HOLIDAYS	PV109311
SAFARI LANKA TRAVELS & TOURS	PV90630
SAFARI LODGES YALA	PV00212563
SAFARI WILD ADVENTURE PARK	PV00208205
SAFCO CLEARING & FORWARDING	
SAFE  LIVESTOCK  TECHNOLOGIES	PV00233771
SAFE & CLEAN	PV00231918
SAFE & SWIFT	PV00268881
SAFE 24X7	PV00266053
SAFE CAPITAL	PV00264341
SAFE CAPITAL DEVELOPMENT	PV00280670
SAFE DISTRIBUTORS	PV00230799
SAFE DRIVE AUTOMOBILE	PV00286632
SAFE ELECTRICAL	PV00244729
SAFE ENERGY LANKA	PV115146
SAFE FOODS & DAIRY	PV00240742
SAFE FORCE LANKA	PV00217190
SAFE FOUNDATION	GA2578
SAFE GAS SYSTEMS	PV7276
SAFE GUARD SECURITY SERVICE & MANPOWER SUPPLIERS	PV75247
SAFE HANDS PRODUCTS	PV94091
SAFE HOUSE	PV18180
SAFE HOUSE PHARMACEUTICALS	PV00216770
SAFE INVESTMENTS	PV14029
SAFE JOURNEY TOURISM	PV124522
SAFE LANKA	GL2112
SAFE LANKA RECYCLING	PV00254534
SAFE LANKA SECURITY SERVICE	PV00287147
SAFE LIFE INNOVATION	PV116839
SAFE M G	PV89080
SAFE MEDICARE	PV00282228
SAFE NOBLE PHARMACEUTICALS	PV115470
SAFE OCEAN MARITIME SERVICES	PV89280
SAFE PACK INDUSTRIES	PV00265415
SAFE PEST MANAGEMENT SERVICES	PV18951
SAFE POWER INTERNATIONAL	PV00227020
SAFE PROJECT	PV88794
SAFE RESORT	PV00215419
SAFE SECURITY SOLUTION	
SAFE SOLUTIONS	
SAFE SPACE	PV00241818
SAFE TRADE	PV129562
SAFE TRANSPORT SERVICES	PV00225301
SAFE TRAVEL DESTINATIONS	PV127203
SAFE TRAVELS LANKA	PV00254423
