name	registration_no
SAY BOLT	PV83923
SAY ENGINEERING & CONTRACTING	PV00201334
SAY HELLO APP	PV00201736
SAY IMPORT AND EXPORT	PV96607
SAYA INTERNATIONAL TEA AND FOOD EXPORTS	PV00269161
SAYA TEA AND FOOD EXPORTS	PV00253056
SAYA TECHNOLOGIES	PV00284646
SAYA TRANSPORT	PV00272306
SAYAARA HOLDINGS LANKA	PV00288953
SAYAKKARA CONSTRUCTIONS	PV00227084
SAYAKKARA CONSULTANTS	PV00244580
SAYAKKARA INVESTMENTS	PV00223811
SAYALADU COCO LANKA	PV00236511
SAYALADU ORGANIC FOODS	PV00236347
SAYALADU SPICES	PV00236510
SAYANA ASSOCIATES	PV00239276
SAYANSHA MARKETING	PV00200600
SAYARA RESORT ZONE & WELLNESS CENTRE	PV00291311
SAYARU AYURVEDIC SPA	PV00200219
SAYAT	PV242
SAYATA	PV66568
SAYGA ENGINEERING	PV115983
SAYLAN BUSINESS	PV91843
SAYLANI OUD OIL	PV00238469
SAYLANI ROYAL TASTE EXPORT	PV00272106
SAYLANI SPICE EXPORT	PV129158
SAYLEE CLOTHING LANKA	PV00253671
SAYLIC HOLDINGS	PV69460
SAYLUCK WINERY	PV00253464
SAYMALEE	PV00230822
SAYMARK	PV00213526
SAYMO HOLDING	PV00245152
SAYO SOLUTIONS	PV66936
SAYO TECHNOLOGIES	PV62101
SAYON TECHNOLOGIES	PV00242344
SAYONARA AUTO MATES	PV129734
SAYONARA INTERNATIONAL	PV114939
SAYONEX GLOBAL	PV00220799
SAYU ECO TOURS	PV00222116
SAYUKI INTERNATIONAL	PV00296432
SAYUL RESTAURANT AND CATERERS	PV00266689
SAYUL TECH INTERNATIONAL	PV132016
SAYUMIKA HOLDINGS	PV00249775
SAYUNI  PHARMACEUTICALS	PV00236712
SAYUNI ENGINEERING SERVICE	PV00218148
SAYUNI INTERNATIONAL	PV110137
SAYUNI TRAVELS	PV94567
SAYURA CREDIT & GRAMEEN	PV122178
SAYURA DIDULA HOLDINGS	PV116931
SAYURA GLOBAL ENGINEERING	PV125102
SAYURA HOLDINGS	PV92208
SAYURA HOUSE	PV00210449
SAYURA MARINE ENGINEERING SERVICES	PV90294
SAYURA PRINTERS	
SAYURA T V	PV115227
SAYURA TRANSPORT & CONSTRUCTION	PV118619
SAYURI AQUA	PV108409
SAYURI COMMERCIAL PRINTERS	PV119727
SAYURI INDUSTRIES	PV60837
SAYURI JAPAN LANKA	PV126768
SAYURI LANKA INTERNATIONAL	PV90478
SAYURI MOTORS	PV98952
SAYURI NEWS	PV61191
SAYURI PRINTERS AND PUBLISHERS	PV60585
SAYURI SAHANA	PV00256643
SAYURU IMA	PV90674
SAYURU INVESTMENTS LANKA	PV92860
SAYURU VILLA LANKA	PV92952
SAYURU VIMANA	PV82250
SAYURUTHERA	PV102826
SAYWOOD	PV109273
